1,748,16160,392,-91,933,-50,0,0,142,0,16,5
2,796,16468,804,23,1976,32,0,0,206,0,16,5
3,604,16356,1044,214,3091,92,8,3,236,0,16,5
4,280,16372,340,433,3865,159,10,13,259,29,16,5
5,224,16468,212,405,4240,144,14,15,277,42,16,5
6,252,16468,280,356,4530,134,14,21,281,38,16,5
7,524,16572,760,250,5202,112,15,24,264,42,16,5
8,548,16568,428,188,6152,63,19,32,243,42,16,5
9,572,16472,272,-5,6982,-8,19,39,240,44,16,5
10,676,16364,-256,-414,17780,-199,19,22,530,0,16,5
11,916,16588,-528,-339,18896,-247,14,16,510,8,16,5
12,416,16540,252,-344,15283,-223,0,20,0,0,16,5
13,252,16456,-492,-277,12511,-296,0,21,0,7,16,5
14,616,16544,140,-258,10575,-164,0,25,0,0,16,5
15,184,16192,80,-222,11984,-201,0,19,0,28,16,5
16,924,16512,684,-314,13588,-114,0,20,0,0,16,5
17,480,16712,888,-348,14718,-235,0,17,0,0,16,5
18,-36,16416,-276,-301,13041,-147,0,21,0,0,16,5
19,4,16348,-112,-230,10598,-221,0,24,0,0,16,5
20,-128,16528,-348,-282,6865,-135,0,27,0,0,16,5
21,-148,16380,-140,-149,4107,-96,0,26,0,0,16,5
22,192,16444,180,-185,1849,-133,1,28,1,1,16,5
23,52,16412,188,-106,729,-101,0,28,0,0,16,5
24,340,16424,276,-167,-340,-65,0,30,0,0,16,5
25,252,16464,540,-130,-67,-106,0,31,0,0,16,5
26,168,16568,412,-173,47,-109,1,31,2,1,16,5
27,164,16408,432,-128,-31,-114,0,29,0,0,16,5
28,196,16536,260,-128,-988,-87,0,31,0,0,16,5
29,-228,16376,32,-83,-2456,-106,0,32,0,0,16,5
30,-188,16532,-112,-75,-5216,-70,0,33,0,0,16,5
31,-492,16344,-328,-13,-9157,-76,0,39,0,0,16,5
32,-312,16456,-780,45,-14733,-54,0,40,0,0,16,5
33,-132,16224,-892,112,-20652,46,0,36,591,0,16,5
34,712,16340,-928,172,-26338,63,0,40,588,0,16,5
35,1108,16540,-1108,200,-30014,145,0,46,577,0,16,5
36,1836,16360,-328,269,-31315,136,0,45,0,0,16,5
37,2168,16748,-1048,279,-29691,186,0,39,0,0,16,5
38,1752,16376,-160,231,-25966,77,0,39,0,0,16,5
39,1796,16468,368,135,-21263,-126,0,46,0,0,16,5
40,892,16320,600,69,-16167,-76,0,48,0,0,16,5
41,748,16528,716,-6,-11855,-127,0,43,0,0,16,5
42,424,16568,-56,-65,-9957,-84,0,39,0,0,16,5
43,192,16456,-100,-89,-8918,-162,0,35,0,0,16,5
44,204,16404,-32,16,-9039,-87,0,35,0,0,16,5
45,-5680,27524,6644,-165,970,-1329,0,22,0,0,16,5
46,-100,16380,644,-45,-225,-2,0,22,0,0,16,5
47,920,16884,-992,82,98,-78,0,17,0,0,16,5
48,560,16704,-836,-329,77,-136,0,0,0,0,16,5
49,-140,16060,1052,-187,94,-202,0,0,0,0,16,5
50,352,16472,-340,-12,4,-41,0,0,0,0,16,5
51,156,16568,-268,-232,43,-148,0,0,0,0,16,5
52,-344,16236,732,-161,69,-120,0,0,0,0,16,5
53,232,16500,-256,-68,23,-107,0,0,0,0,16,5
54,180,16608,-340,-174,31,-113,0,0,0,0,16,5
55,-88,16348,320,-148,29,-126,0,0,0,0,16,5
56,364,16528,-172,-111,66,-115,0,0,0,0,16,5
57,328,16484,0,-152,34,-139,0,0,0,0,16,5
58,124,16336,216,-156,37,-85,0,0,0,0,16,5
59,116,16360,112,-117,49,-123,0,0,0,0,16,5
60,324,16584,-180,-129,54,-108,0,0,0,0,16,5
