-2.426288737887001279e-01,1.626295985832798760e+04
-4.836596870623275368e-01,-4.097714136300274731e+03
4.261142594765171543e-01,-3.380266630593346054e+04
-2.302249332495556397e-02,1.325318670252376614e+04
-1.758684300460823524e-01,8.306165713120100236e+02
-9.892874420737485242e-01,1.158264673530209984e+04
2.857974527545481536e-01,4.043636937070980821e+03
3.985766139329524615e-01,4.690345842881533827e+03
1.334043566400119982e-03,-8.700563184430284309e+03
1.822683655551475823e-01,1.986164334134246474e+03
-3.245720515855355370e-01,6.709514165944295200e+03
-1.415905333327704962e-01,6.281102134520568114e+01
2.504218743322160767e-01,4.737746934539825816e+03
1.585148132317171499e-01,-7.537415308311329682e+03
5.023461282745333989e-01,-1.364134832385919253e+04
6.279293588521104308e-01,-1.999470771015754872e+04
-9.863411809654057949e-01,4.176765276140247443e+04
-6.549721795530505375e-02,3.785780098356604867e+04
-4.583256941174880250e-01,6.730219001179638144e+04
3.255681597779237491e-01,-2.551186165668886679e+04
-2.716754351435449188e-01,2.580156491606999225e+03
5.120273592786148686e-01,-3.192523520194715456e+04
-2.789809567035063109e-01,-1.457913883892010199e+04
-3.141786997216547417e-01,-8.095412339353658354e+03
-2.338470119954725313e-01,3.693224583059778524e+04
-2.095976881756677346e-01,-2.704703159506664815e+04
5.350904863209001716e-01,-1.996422337180461909e+04
2.733079445949729847e-01,3.131794222494730275e+04
3.957804506817088619e-01,-2.544027563796612594e+04
-1.007076217712816080e+00,3.025435423739226826e+04
-2.228149958763083749e-01,4.306035871290588693e+04
-2.586233495954803341e-01,2.983785214950820591e+04
-9.307898766368621901e-01,2.352603946987923337e+04
3.747267452925863440e-02,-2.598115248085651911e+04
5.102908429279859881e-01,-1.932539753243140512e+04
2.828119993573914859e-01,2.213979914181723507e+04
-7.792544685941165117e-01,1.279489310797524195e+04
5.124401396443252210e-01,-1.521703440148517984e+04
1.377143582845731795e-01,-1.831077947953926196e+04
-2.097703804403021621e-01,-3.340126375323081902e+02
-2.879063135827070741e-01,-3.844520843013235208e+03
-1.229162310303784922e-01,-8.222964017894142671e+03
4.543836789625098072e-01,1.115017224489649016e+04
-1.364228474141796488e-01,-4.008500645057035854e+03
-2.710756917790402634e-02,5.781762657669969485e+04
-2.569789744165665302e-01,3.760609076968211593e+04
1.047401005256674428e-01,-7.832200598507162795e+03
-2.326568819599099391e-01,-1.410453626743964742e+04
6.509058736787258770e-01,-1.567370600322328755e+04
3.978939341851992634e-02,1.841818482630756262e+04
-2.156658973733564244e-01,-3.850088210224049544e+04
4.603592717854637639e-01,-2.663292719391323772e+03
4.435733454953708632e-01,-1.934038198161000400e+04
4.621909826293750800e-01,-9.351800719358676361e+03
1.641993290127098937e-01,-7.346601283395729297e+03
-2.563747612502487172e-01,1.999960789312970883e+04
-1.291274333730013379e-01,-9.013582694609720420e+03
-6.911235233386965326e-01,-9.434093489537399364e+03
1.878744564818755347e-01,3.186222686883911138e+03
8.265530272140296786e-01,-2.231551028348291220e+04
-2.981893215140320463e-01,2.436495493483765677e+04
-1.719816233408051342e-01,9.797195570429899817e+03
