-9.398162025963996413e-03,1.917519658633791551e+03
-9.405547178318762747e-03,1.919898718925554931e+03
-9.406695984754048778e-03,1.919628617244661655e+03
-9.407519156871574362e-03,1.919948196851775720e+03
-9.404811397770607151e-03,1.919339351900231122e+03
-9.406085879531872473e-03,1.920009732123075082e+03
-9.402640238863807509e-03,1.919193923249869840e+03
-9.407835769560363159e-03,1.919729296554878601e+03
-9.406841831222062522e-03,1.919908385646589522e+03
-9.405828227795676177e-03,1.919879540939400613e+03
-9.404654470049345072e-03,1.919741980552642417e+03
-9.406696323508406676e-03,1.919628611015772549e+03
-9.406686955921311766e-03,1.919893859531142880e+03
-9.405485696321713718e-03,1.919823125673663526e+03
-9.407209401588900732e-03,1.919771981895974022e+03
