1.686679123401423567e+04,-2.030233204709880811e+05,1.861553116434226686e+05
-4.337863463373770355e+04,3.420563896849540179e+05,-2.986757353454345721e+05
1.743649874900683062e+05,-6.068606456195414066e+05,4.324993363297830801e+05
-3.709170433369007078e+05,1.430900063834025059e+06,-1.059985912689585472e+06
-2.627695929406713112e+05,1.456919218031923985e+06,-1.194153201141903875e+06
2.203041100974251167e+05,4.518253065697620041e+05,-6.721282410593618406e+05
-5.522851591972331516e+05,1.948790621043183608e+06,-1.396515009422969772e+06
-1.846744119698862778e+04,1.135141870021891809e+05,-9.505180236280553800e+04
1.174833333116840513e+05,-1.445847249020634685e+06,1.328367098678178387e+06
1.397712366250355262e+05,2.038302490820700768e+05,-3.435995491003886564e+05
6.976329681308707222e+04,1.429669780707785685e+05,-2.127255663555664069e+05
-1.434699014893830463e+05,1.135400323550806614e+06,-9.919320647162988316e+05
-1.963941537015413342e+05,1.383993430382604944e+06,-1.187605382400280563e+06
3.596626311228546547e+05,-9.486414117834827630e+05,5.889827283500935882e+05
1.644240608691881935e+05,-1.010139251910514198e+06,8.457182828148539411e+05
4.320175319702327251e+05,-1.476635560846420238e+06,1.044623386113824323e+06
-1.989451423100178945e+05,7.272057843242384261e+05,-5.282658238014666131e+05
5.912191340876861068e+04,-7.226788478939979104e+05,6.635600235045471927e+05
5.850096569984273810e+04,-1.844358179522341234e+05,1.259311571616668080e+05
-9.044592311020207126e+04,1.590547453530049534e+05,-6.860979245997281396e+04
-1.418980229283323279e+05,3.413727253879648633e+05,-1.994734451025952294e+05
3.659637520496860379e+05,-3.833584381454992690e+05,1.739624073458070052e+04
-2.724226854621819220e+05,6.762284874437593389e+05,-4.038104173814278329e+05
1.095277451810174971e+05,-6.841040873727442231e+05,5.745792189951633336e+05
1.341317099180310033e+05,-1.336616138209225843e+06,1.202483165882275207e+06
-1.556797003107282799e+05,-1.406414432869361481e+05,2.963217174781001522e+05
1.464862314937276533e+05,-6.244248199105337262e+05,4.779391380827245302e+05
3.956559091377729783e+04,-5.993293200888438150e+04,2.036928047078454983e+04
-1.192013496873701661e+04,-5.150147324781940551e+05,5.269376303397166776e+05
1.156132000561349560e+05,2.715609883862636052e+05,-3.871714931987148593e+05
-8.215628477011439099e+04,3.246370771631981479e+05,-2.424818420558306971e+05
-2.040700434246865552e+04,4.415094217549043969e+04,-2.374576962343346531e+04
-3.934094631125890010e+04,3.017893063569626538e+05,-2.624466130821549450e+05
-2.568277215340941621e+04,-2.379929662456545921e+05,2.636763902799469652e+05
-3.331196042180110817e+05,1.375721433483961271e+06,-1.042607047249063151e+06
-2.026149939597642806e+05,9.324866646945842076e+05,-7.298721541943241609e+05
8.860206178092255141e+04,-2.859288022095339838e+05,1.973285128374869237e+05
1.050868305861772387e+05,-2.315746567468467692e+05,1.264902892089100205e+05
3.361861309615185746e+03,-7.753117838127244613e+04,7.416946765940013574e+04
9.495534063602503738e+04,-2.615760409598485567e+05,1.666221242380579351e+05
-2.322796909946951928e+03,6.252455369016219629e+04,-6.020166948606914229e+04
-2.717250727283832384e+05,5.759756330104409717e+05,-3.042547491525681107e+05
-8.348664468757637951e+04,3.237130155750920530e+05,-2.402283938736968848e+05
1.353154595352302131e+05,2.922793231344635715e+05,-4.275953276995622437e+05
1.659441347884485440e+05,-3.613083686759039992e+05,1.953668228598238784e+05
8.175477516853250563e+04,-2.150938865940018732e+05,1.333397318791443540e+05
-7.469675285426873597e+04,4.739712025175669696e+05,-3.992755654387926916e+05
-1.902224939966849051e+05,8.496042551039910177e+05,-6.593833609983583447e+05
1.754471591964426916e+05,-6.257175274069865700e+05,4.502724678783061099e+05
-2.484526973824595916e+04,1.340494906034834858e+05,-1.092032827315464237e+05
3.508981101483821112e+04,1.773917508485176659e+05,-2.124771113007990352e+05
-1.459948335556041820e+04,2.302856193985819118e+05,-2.156876803735459107e+05
-2.611851849489801680e+04,-9.681276205563379335e+04,1.229287978391357174e+05
1.684976620128995273e+05,-5.841136699881892418e+05,4.156185869416164351e+05
3.832892329137853812e+04,-3.844917249106101226e+05,3.461633173878452508e+05
3.569275938666287402e+02,-7.126305633154457901e+05,7.122738236098906491e+05
1.258427589462029282e+05,-5.896312236721466761e+05,4.637900776970399311e+05
-4.165235060688318481e+04,5.013273694614681881e+04,-8.479717545713130676e+03
-7.051668849142378895e+04,-1.798165528394954745e+05,2.503336283390037133e+05
9.581167314568340953e+04,-1.389674234184388770e+05,4.315584358342630730e+04
2.370053622673794744e+05,-5.282707973909629509e+05,2.912678031797964359e+05
